FECHA_CORTE;ITEM;NOMBRE_DEL_CLUB;DISCIPLINA_DEPORTIVA;CONDICION;N°_DE_RESOLUCION_INSCRIPCION_PRIMIGENIA;FECHA_DE_REGISTRO;OBSERVACIONES;;
20240229;2159;CLUB DE REGATAS PIURA;REMO;AFILIADO; 0244-DINADAF-RND-2019;27/03/2019;;;
20240229;2160;CENTRO NAVAL DEL PERÚ;REMO;AFILIADO;318-DNCTD-RND-2020;20/10/2020;" Periodo 2019 – 2021, cuyo Periodo inicia desde el 13 de julio de 2019.   319-DNCTD-RND-2020. Amplió su actividad deportiva a la disciplina de remo.
";;
20240229;2161;PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ;RUGBY;AFILIADO;093-DNCTD-RND-2009;23/02/2009; 479-DNCTD-RND-2020. REPRESENTANTE DEPORTIVO -ZEZETTI NORIEGA RÍOS;;
20240229;2162;LIMA RUGBY CLUB;RUGBY;AFILIADO;063-DNCTD-RND-2012;12/04/2012;"0269-2022-IPD-DNCTD/SRND.
periodo del 01 de enero de 2022 hasta el 31 de diciembre de 2023";;
20240229;2163;EL LECHERITO SOCIEDAD ANÓNIMA;RUGBY;AFILIADO;188-DNCTD-RND-2012;11/12/2012;"357 -DNCTD-RND-2020. Apoderado de Clase ""A"" : CLIFFORD ERIC WATSON FERNANDEZ";;
20240229;2164;ASOCIACIÓN DEPORTIVA NEWTON UPC RUGBY FOOTBALL CLUB;RUGBY;AFILIADO;115-DINADAF-RND-2013;13/05/2013;;;
20240229;2165;OLD MARKHAMIANS RUGBY FOOTBALL CLUB;RUGBY;AFILIADO;308-DINADAF-RND-2013;29/11/2013;;;
20240229;2166;RUGBY CLUB TRUJILLO;RUGBY;AFILIADO;118-DINADAF-RND-2014;08/07/2014;;;
20240229;2167;BLUES RUGBY ASSOCIATION;RUGBY;AFILIADO;231-DINADAF-RND-2014;11/09/2014;0657 -DNCTD-RND-2019. Periodo 02 de diciembre de 2018 al 01 de diciembre de 2022;;
20240229;2168;SHARKS RUGBY CLUB;RUGBY;AFILIADO;041-DINADAF-RND-2016;16/02/2016;;;
20240229;2169;ASOCIACIÓN DEPORTIVA DRAGONES RUGBY CLUB LIMA-PERÚ;RUGBY;AFILIADO;333-DINADAF-RND-2016 ;09/06/2016;"0217-2023-IPD-DNCTD/SRND.
periodo del 29 de octubre de 2022 al 28 de octubre de 2024";;
20240229;2170;ASOCIACIÓN CIVIL SIN FINES DE LUCRO RUGBY LDSM;RUGBY;AFILIADO;550-DINADAF-RND-2016;26/09/2016;;;
20240229;2171;CLUB DEPORTIVO ALUMNI PUCP-RUGBY PERÚ;RUGBY;AFILIADO;551-DINADAF-RND-2016;26/09/2016;;;
20240229;2172;CENTRO NAVAL DEL PERÚ;RUGBY;AFILIADO;617-DINADAF-RND-2016;05/10/2016;"0328-2022-IPD-DNCTD/SRND.
periodo del 10 de julio de 2021 al 09 de julio de 2023.";;
20240229;2173;PUMAS RUGBY CLUB-HUARAZ;RUGBY;AFILIADO;1249-DINADAF-RND-2017;17/11/2017;;;
20240229;2174;LEVIATHAN RUGBY CLUB;RUGBY;AFILIADO;1339-DINADAF-RND-2017;07/12/2017;Periodo de cuatro (04) años;;
20240229;2175;RHINOS RUGBY CLUB;RUGBY;AFILIADO;0956-DINADAF-RND-2018;11/06/2018;;;
20240229;2176;JAGUARES CLUB;RUGBY;AFILIADO;1161-DINADAF-RND-2018;19/07/2018;;;
20240229;2177;CLUB SOCIAL DEPORTIVO VON NEWMAN;RUGBY;AFILIADO;0331-DNCTD-RND-2019;24/04/2019;"0558-2023-RENADE/IPD.
periodo del 01 de setiembre de 2023 al 31 de agosto de 2025";;
20240229;2178;ZUMA SPORT E.I.R.L.;RUGBY;AFILIADO;0399-DNCTD-RND-2019;13/05/2019;"RÉGIMEN GERENCIAL :
GERENTE GUILLERMO MASER MADUEÑO POSTH
RUTH MABEL ZULOETA CARRIÓN -APODERADA";;
20240229;2179;WIÑAY RUGBY CLUB;RUGBY;AFILIADO;0197-DNCTD-RND-2020;26/02/2020;"0258-2023-IPD-DNCTD/SRND.
periodo del 14 de abril de 2023 al 13 de abril de 2025";;
20240229;2180;UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS;RUGBY;AFILIADO;327-DNCTD-RND-2020;26/10/2020;Representante deportivo : DANIEL CINO BARREDA;;
20240229;2181;TOROS RUGBY CLUB AREQUIPA;RUGBY;AFILIADO;438-DNCTD-RND-2020;24/11/2020;Periodo de tres (03) años;;
20240229;2182;PIURA RUGBY CLUB;RUGBY;AFILIADO;499-DNCTD-RND-2020;10/12/2020;Periodo 12 de agosto de 2019 al 11 de agosto de 2023;;
20240229;2183;ASOCIACIÓN DEPORTIVA MOCHIKAS RUGBY;RUGBY;AFILIADO;0229-DNCTD-RND-2021;31/03/2021;Periodo de dos años;;
20240229;2184;GAVILANES DEL NORTE CHICO RUGBY CLUB;RUGBY;AFILIADO;0544-2021-IPD-DNCTD-SRND;22/09/2021;período 10 de mayo de 2021 al 09 de mayo de 2023;;
20240229;2185;ASOCIACION MULTIDEPORTIVA TEAM LY;RUGBY;AFILIADO;0089-2022-IPD-DNCTD-SRND;14/03/2022;período del 20 de diciembre de 2021 al 19 de diciembre de 2023;;
20240229;2186;WANKA ORATORIAN SALESIAN RUGBY CLUB;RUGBY;AFILIADO;0090-2022-IPD-DNCTD-SRND;14/03/2022;período del 25 de agosto de 2021 al 24 de agosto de 2023;;
20240229;2187;ASOCIACION BLUE SHARKS RUGBY CLUB;RUGBY;AFILIADO;0181-2022-IPD-DNCTD-SRND;28/04/2022;período del 14 de diciembre de 2021 al 13 de diciembre de 2023;;
20240229;2188;UNION RUGBY CLUB;RUGBY;AFILIADO;335-2023-IPD-DNCTD-SRND;14/07/2023;período del 23 de diciembre de 2022 al 22 de diciembre de 2025;;
20240229;2189;CLUB DEPORTIVO DE SALVAMENTO ACUÁTICO SOS;SALVAMENTO ACUÁTICO;AFILIADO;080-DNCTD-RND-2012;18/05/2012;;;
20240229;2190;CLUB DE NATACIÓN Y SALVAMENTO ACUÁTICO VENTANILLA;SALVAMENTO ACUÁTICO;AFILIADO;100-DNCTD-RND-2012  ;11/07/2012;;;
20240229;2191;CLUB DEPORTIVO DE SALVAMENTO ACUÁTICO EL TRITÓN;SALVAMENTO ACUÁTICO;AFILIADO; 101-DNCTD-RND-2012 ;11/07/2012;;;
20240229;2192;REAL CHAMPIONS CLUB CALLAO;SALVAMENTO ACUÁTICO;AFILIADO; 114-DNCTD-RND-2012;10/08/2012;;;
20240229;2193;CLUB SOCIAL DEPORTIVO BLACK HAWKS;SOFTBOL;AFILIADO;194-DNCTD-RND-2007;14/03/2007;"0773-2022-IPD-DNCTD/RND.
periodo del 25 de octubre de 2020 al 24 de octubre de 2024";;
20240229;2194;SOCIEDAD DE TIRO ALMIRANTE MIGUEL GRAU BELLAVISTA 2;SOFTBOL;AFILIADO;416-DNCTD-RND-2008;29/10/2008;;;
20240229;2195;CLUB DEPORTIVO DE SOFTBOL MILLENIUM -CHINCHA;SOFTBOL;AFILIADO;041-DNCTD-RND-2009;30/01/2009;;;
20240229;2196;CLUB DEPORTIVO LIMA SOFTBOL CLUB;SOFTBOL;AFILIADO;042-DNCTD-RND-2009;30/01/2009;;;
20240229;2197;CLUB DEPORTIVO DE SOFTBOL UNIÓN PERLEÑA;SOFTBOL;AFILIADO;053-DNCTD-RND-2009;04/02/2009;;;
20240229;2198;CLUB DEPORTIVO LEONAS VERDES;SOFTBOL;AFILIADO;055-DNCTD-RND-2009;05/02/2009;;;
20240229;2199;CLUB DEPORTIVO DE SOFTBOL SIMÓN BOLIVAR -CALLAO;SOFTBOL;AFILIADO;108-DNCTD-RND-2009;27/02/2009;;;
20240229;2200;ASOCIACIÓN ESTADIO LA UNIÓN;SOFTBOL;AFILIADO;473-DNCTD-RND-2009;23/12/2009;"0576-2022-IPD-DNCTD/SRND
período 31 de marzo del 2022 al 30 de marzo del 2024";;
20240229;2201;PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ;SOFTBOL;AFILIADO;044-DNCTD-RND-2012;08/03/2012; 479-DNCTD-RND-2020, REPRESENTANTE DEPORTIVO -ZEZETTI NORIEGA RÍOS;;
20240229;2202;ASOCIACIÓN DEPORTIVA LSC;SOFTBOL;AFILIADO;644-DINADAF-RND-2016;12/10/2016;Periodo 09 de julio de 2016 al 08 de julio de 2021 ;;
20240229;2203;DIAMANTES SOFTBOL CLUB;SOFTBOL;AFILIADO;645-DINADAF-RND-2016;12/10/2016;Periodo 02 de julio de 2016 al 01 de julio de 2024 ;;
20240229;2204;CLUB DEPORTIVO DE BÉISBOL Y SOFTBOL CAMAGUEY;SOFTBOL;AFILIADO;700-DINADAF-RND-2016;27/10/2016;;;
20240229;2205;NEGREIROS NIKKEI CLUB NNC;SOFTBOL;AFILIADO;0648-DNCTD-RND-2019;28/08/2019;"0192-2022-IPD-DNCTD/RND.
período del 01 de marzo de 2022 al 28 de febrero de 2024";;
20240229;2206;ASOCIACIÓN DEPORTIVA HAWKS SOFTBALL TEAM;SOFTBOL;AFILIADO;280-DNCTD-RND-2020;25/09/2020;Periodo 11 de febrero de 2020 al 10 de febrero de 2025;;
20240229;2207;CLUB DE REGATAS LIMA ;SQUASH RACKET;AFILIADO;076-DNCTD-RND-2007;02/02/2007; 284-DNCTD-RND-2020. Periodo 2020-2022 (Del 25 de abril de 2020 al 24 de abril de 2022);;
20240229;2208;LIMA GOLF CLUB;SQUASH RACKET;AFILIADO;  223-DNCTD-RND-2007;21/03/2007;"0404-2023-RENADE/IPD.
periodo del 01 de abril de 2023 al 31 de marzo de 2025";;
20240229;2209;COUNTRY CLUB DE VILLA;SQUASH RACKET;AFILIADO;  482-DNCTD-RND-2007;12/07/2007;"0576-2022-IPD-DNCTD/SRND.
período 31 de marzo del 2022 al 30 de marzo del 2024";;
20240229;2210;CLUB TENNIS LAS TERRAZAS MIRAFLORES;SQUASH RACKET;AFILIADO;0657-2021-IPD-DNCTD-SRND;07/12/2021;"0101-2024-RENADE-DNCTD/IPD.
periodo 30 de agosto de 2023 al 29 de agosto de 2025";;
20240229;2211;LIMA CRICKET & FOOTBALL CLUB;SQUASH RACKET;AFILIADO;870-DINADAF-RND-2018;18/05/2018;"0114-2023-IPD-DNCTD/SRND.
periodo del 01 de octubre de 2022 al 30 de setiembre de 2024.";;
20240229;2212;GOLF Y COUNTRY CLUB DE TRUJILLO;SQUASH RACKET;AFILIADO; 269-DINADAF-RND-2013;09/10/2013;" 0518-2023-RENADE/IPD.
periodo 2023 -2025, conforme lo establece el último párrafo del artículo 56 del estatuto, estará vigente del 01 de abril de 2023 y termina el 31 de marzo de 2025";;
20240229;2213;ASOCIACION DEPORTIVA LOS INKAS GOLF CLUB;SQUASH RACKET;AFILIADO;0079-2022-IPD-DNCTD-SRND;07/03/2022;período 2020-2022, en Asamblea General Eleccionaria de fecha 15 de diciembre de 2020.;;
20240229;2214;ASOCIACIÓN PACIFICO SUR;TABLA;AFILIADO;684-2021-IPD-DNCTD-SRND;29/12/2021;período 02 de enero del 2021 al 01 de enero del 2023;;
20240229;2215;ASOCIACIÓN NÁUTICA EL CANGREJO;TABLA;AFILIADO;271-DNCTD-RND-2011;14/12/2011;0352-DNCTD-RND-2021. Periodo de dos años, en Asamblea General de fecha 16 de diciembre de 2020;;
20240229;2216;CLUB TENNIS LAS TERRAZAS MIRAFLORES;TABLA;AFILIADO;0657-2021-IPD-DNCTD-SRND;07/12/2021;"0101-2024-RENADE-DNCTD/IPD.
periodo 30 de agosto de 2023 al 29 de agosto de 2025";;
20240229;2217;CLUB WAIKIKI;TABLA;AFILIADO;0057-2021-IPD-DNCTD-SRND;25/02/2022;"0058-2023-IPD-DNCTD/SRND.
período del 08 de mayo de 2022 al 07 de mayo del 2023";;
20240229;2218;CLUB DE TABLA HAWAIANA Y DEPORTES ACUÁTICOS LA PAMPILLA;TABLA;AFILIADO; 867-DINADAF-RND-2016;13/12/2016;"0038-2023-IPD-DNCTD/SRND.
período del 30 de setiembre de 2022 al 29 de setiembre de 2024";;
20240229;2219;CLUB DEPORTIVO DE SURF DE CERRO AZUL;TABLA;AFILIADO;019-DINADAF-RND-2017;18/01/2017;0005-DNCTD-RND-2021. Periodo 19 de noviembre de 2020 al 18 de noviembre de 2022;;
20240229;2220;ASOCIACIÓN LOS ACUANAUTAS;TABLA;AFILIADO;910-DINADAF-RND-2017;13/07/2017;"0051-2023-IPD-DNCTD/SRND.
periodo 17 de abril de 2022 al 16 de abril de 2024";;
20240229;2221;CLUB DE REGATAS LIMA;TABLA;AFILIADO; 1193-DINADAF-RND-2018;02/08/2018;"0447-2022-IPD-DNCTD/SRND. 26/07/2022
periodo 2022-2024 (fueron elegidos el 13 de marzo de 2022).";;
20240229;2222;CLUB DE TABLAS SAN BARTOLO;TABLA;AFILIADO;1517-DINADAF-RND-2018;25/10/2018;0006-DNCTD-RND-2021. Periodo 15 de octubre de 2020 al 14 de octubre de 2022;;
20240229;2223;CLUB DE TABLA DE PUNTA HERMOSA;TABLA;AFILIADO;0813-DNCTD-RND-2019;14/11/2019;"0406-2022-IPD-DNCTD/SRND. 20/07/2022.
periodo 01 de mayo de 2021 al 01 de mayo de 2023.";;
20240229;2224;CLUB DEPORTIVO OLAS NORTE SURFING;TABLA;AFILIADO;238-DNCTD-RND-2020;31/07/2020;Periodo 2020-2022;;
20240229;2225;CHORRILLOS SURF CLUB;TABLA;AFILIADO;0007-DNCTD-RND-2021;05/01/2021;;;
20240229;2226;CLUB NEPTUNO SURF DE CASMA;TABLA;AFILIADO;0009-DNCTD-RND-2021;05/01/2021;Periodo 18 de octubre de 2018 al 17 de octubre de 2022;;
20240229;2227;BODYBOARD SCHOOL BARRANCA BLUB;TABLA;AFILIADO;0010-DNCTD-RND-2021;05/01/2021;"0041-2023-IPD-DNCTD/SRND.
período del 27 de agosto de 2022 al 26 de agosto de 2024";;
20240229;2228;SURF CLUB BARRANCA;TABLA;AFILIADO;0403-DNCTD-RND-2021;14/07/2021;"0028-2023-IPD-DNCTD/SRND.
periodo del 27 de agosto de 2022 al 26 de agosto de 2024";;
20240229;2229;CLUB DEPORTIVO ESCUELA DEPORTIVA CHRISTIAN BARNARD;TAE KWON DO;AFILIADO;061-DNCTD-RND-2005;12/04/2005;;;
20240229;2230;CLUB DEPORTIVO ASOCIACIÓN CLUB ACADEMIA LEE TAEKWONDO OLÍMPICO;TAE KWON DO;AFILIADO; 267-DNCTD-RND-2005 ;20/10/2005;;;
20240229;2231;CLUB DEPORTIVO SUBAK;TAE KWON DO;AFILIADO; 254-DNCTD-RND-2006;09/06/2006;;;
20240229;2232;ASOCIACIÓN D&S TAEKWONDO CLUB;TAE KWON DO;AFILIADO; 310-DNCTD-RND-2006 ;20/07/2006;;;
20240229;2233;KORYO TAE KWON DO CLUB;TAE KWON DO;AFILIADO; 375-DNCTD-RND-2006 ;17/08/2006;;;
20240229;2234;CLUB TAE KWON DO LEE TRUJILLO;TAE KWON DO;AFILIADO; 485-DNCTD-RND-2006;27/10/2006;;;
20240229;2235;CLUB TAE KWON DO SENG DO TRUJILLO;TAE KWON DO;AFILIADO; 488-DNCTD-RND-2006 ;27/10/2006;;;
20240229;2236;CLUB DE REGATAS LIMA ;TAE KWON DO;AFILIADO; 076-DNCTD-RND-2007 ;02/02/2007;"0447-2022-IPD-DNCTD/SRND. 26/07/2022
periodo 2022-2024 (fueron elegidos el 13 de marzo de 2022).";;
20240229;2237;CLUB TAEKWONDO CAMPEÓN MUNDIAL LEE -TRUJILLO;TAE KWON DO;AFILIADO; 179-DNCTD-RND-2007 ;08/03/2007;;;
20240229;2238;CLUB SOCIAL DEPORTIVO JOUNG HYE SEO MOON TUMBES;TAE KWON DO;AFILIADO;433-DNCTD-RND-2007  ;14/06/2007;;;
20240229;2239;CLUB SOCIAL DEPORTIVO CULTURAL JOSÉ ANTONIO ENCINAS -TUMBES;TAE KWON DO;AFILIADO; 437-DNCTD-RND-2007 ;15/06/2007;;;
20240229;2240;CLUB SOCIAL DEPORTIVO CAYETANO HEREDIA MASTER -TUMBES;TAE KWON DO;AFILIADO;440-DNCTD-RND-2007  ;18/06/2007;;;
20240229;2241;CLUB TAE KWON DO CAMPEÓN MUNDIAL LEE PUCALLPA;TAE KWON DO;AFILIADO; 208-DNCTD-RND-2008 ;21/05/2008;;;
20240229;2242;CLUB CULTURAL SOCIAL Y DEPORTIVO UNIVERSIDAD CÉSAR VALLEJO S.A.C.;TAE KWON DO;AFILIADO; 233-DNCTD-RND-2008 ;06/06/2008;;;
20240229;2243;ASOCIACIÓN G.F.R. TAE KWON DO ELITE MARCIAL;TAE KWON DO;AFILIADO; 087-DNCTD-RND-2009 ;19/02/2009; 534-DNCTD-RND-2020. Periodo 21 de mayo de 2019 al 20 de mayo de 2025;;
20240229;2244;ASOCIACIÓN CINTURONES NEGROS YOUNG GI;TAE KWON DO;AFILIADO; 103-DNCTD-RND-2009 ;25/02/2009;;;
20240229;2245;ASOCIACIÓN LLERENA DOCHANG TAE KWON DO;TAE KWON DO;AFILIADO; 110-DNCTD-RND-2009 ;27/02/2009;;;
20240229;2246;CLUB JI TAE;TAE KWON DO;AFILIADO; 116-DNCTD-RND-2009 ;09/03/2009;;;
20240229;2247;ASOCIACIÓN DE TAEKWONDO PERUANO;TAE KWON DO;AFILIADO;156-DNCTD-RND-2009  ;27/03/2009; 351-DNCTD-RND-2020. Periodo del 09 de enero de 2019 al 08 de enero de 2024;;
20240229;2248;ASOCIACIÓN R.Q.A. CLUB;TAE KWON DO;AFILIADO; 161-DNCTD-RND-2009 ;31/03/2009;;;
20240229;2249;SEGLLANSA TAE KWON DO CLUB;TAE KWON DO;AFILIADO;163-DNCTD-RND-2009  ;31/03/2009; 559-DNCTD-RND-2020. Periodo 02 de febrero de 2019 al 01 de febrero de 2023;;
20240229;2250;CLUB TAEKWONDO MAHANAIM;TAE KWON DO;AFILIADO; 168-DNCTD-RND-2009;08/04/2009;;;
20240229;2251;ASOCIACIÓN DE ARTES MARCIALES BLACK DRAGONS;TAE KWON DO;AFILIADO; 311-DNCTD-RND-2009 ;23/07/2009;;;
20240229;2252;CLUB DEPORTIVO DE TAE KWON DO LEE ROMERO;TAE KWON DO;AFILIADO; 085-DNCTD-RND-2010 ;22/02/2010; 0422-DNCTD-RND-2019. Periodo de cinco años (contados a partir del 14 de enero de 2017 al 13 de enero de 2022);;
20240229;2253;ASOCIACIÓN DEPORTIVA DE TAE KWON DO MONTES;TAE KWON DO;AFILIADO; 086-DNCTD-RND-2010;22/02/2010;;;
20240229;2254;CLUB DEPORTIVO TAE KWON DO GRANZA;TAE KWON DO;AFILIADO;139-DNCTD-RND-2010  ;31/03/2010;;;
20240229;2255;CLUB DE TAE KWON DO MARCIAL BARRETO;TAE KWON DO;AFILIADO;  007-DNCTD-RND-2011;17/01/2011; 533-DNCTD-RND-2020. Periodo del 11 de enero de 2018 al 10 de enero de 2023;;
20240229;2256;ASOCIACIÓN DEPORTIVA ANBRALO;TAE KWON DO;AFILIADO; 114-DNCTD-RND-2011 ;20/05/2011; 380-DNCTD-RND-2020. Periodo del 14 de agosto de 2019 al 13 de agosto de 2021;;
20240229;2257;CLUB DEPORTIVO ALLIN TAKAQ TAE KWON DO;TAE KWON DO;AFILIADO; 116-DNCTD-RND-2011;23/05/2011;;;
20240229;2258;ARONI TAE KWON DO CLUB;TAE KWON DO;AFILIADO; 262-DNCTD-RND-2011;22/11/2011;;;
20240229;2259;CLUB TIGER MARTIAL ARTS CENTER;TAE KWON DO;AFILIADO; 267-DNCTD-RND-2011 ;29/11/2011;;;
20240229;2260;CLUB DEPORTIVO MARTIN BLACK BELT;TAE KWON DO;AFILIADO; 278-DNCTD-RND-2011;19/12/2011;;;
20240229;2261;ACADEMIA DE TAE KWON DO FÉNIX;TAE KWON DO;AFILIADO; 025-DNCTD-RND-2012 ;31/01/2012;;;
20240229;2262;CLUB DEPORTIVO CAMARGO GYM ACADEMY;TAE KWON DO;AFILIADO; 074-DNCTD-RND-2012 ;02/05/2012;;;
20240229;2263;ASOCIACIÓN DEPORTIVA PAN DA DO;TAE KWON DO;AFILIADO; 079-DNCTD-RND-2012;15/05/2012; 372-DNCTD-RND-2020. Periodo del 04 de setiembre de 2015 al 03 de setiembre de 2025;;
20240229;2264;INKAS TAEKWONDO CLUB CUSCO;TAE KWON DO;AFILIADO; 081-DNCTD-RND-2012;21/05/2012;;;
20240229;2265;CENTRO DEPORTIVO TAE KWON DO, DANZA Y CULTURA GYM-DO-GYM;TAE KWON DO;AFILIADO; 082-DNCTD-RND-2012 ;22/05/2012;;;
20240229;2266;TANAKA TAE KWON DO CLUB;TAE KWON DO;AFILIADO; 097-DNCTD-RND-2012 ;26/06/2012; 0731-DNCTD-RND-2019. Inscripción de modifcación parcial de estatutos y de su nuevo consejo directivo para el Periodo 03 de marzo de 2016 al 02 de marzo de 2021;;
20240229;2267;CLUB DEPORTIVO CULTURAL GIMNASIO PIRAMIDE GYM;TAE KWON DO;AFILIADO; 198-DNCTD-RND-2012;28/12/2012;;;
20240229;2268;CLUB DEPORTIVO CULTURAL J.B.G. -LAMBAYEQUE;TAE KWON DO;AFILIADO; 059-DINADAF-RND-2014;13/03/2014;;;
20240229;2269;CLUB DE TAEKWONDO UCAYALI;TAE KWON DO;AFILIADO;315-DINADAF-RND-2014  ;25/11/2014;;;
20240229;2270;CLUB DEPORTIVO DE TAEKWONDO SANTO DOMINGUITO;TAE KWON DO;AFILIADO; 074-DINADAF-RND-2015 ;17/04/2015;;;
20240229;2271;CLUB DEPORTIVO DE TAEKWONDO AMÉRICA;TAE KWON DO;AFILIADO; 075-DINADAF-RND-2015 ;17/04/2015; 0109-DNCTD-RND-2021. Periodo 2019-2021;;
20240229;2272;CLUB DEPORTIVO DE TAEKWONDO PRIMAVERA;TAE KWON DO;AFILIADO;076-DINADAF-RND-2015  ;17/04/2015; 0178-DNCTD-RND-2020. Periodo 2019-2021;;
20240229;2273;CLUB DEPORTIVO DE TAEKWONDO HUSARES DE JUNIN;TAE KWON DO;AFILIADO; 077-DINADAF-RND-2015 ;17/04/2015; 0110-DNCTD-RND-2021. Periodo 2019-2021;;
20240229;2274;CLUB DEPORTIVO DE TAE KWON DO DRAGÓN DORADO DE PIURA;TAE KWON DO;AFILIADO; 220-DINADAF-RND-2015 ;19/10/2015;;;
20240229;2275;ASOCIACIÓN CIVIL DEPORTIVA SIN FINES DE LUCRO CUSCO KWAN TKD, CUSCO KWAN TKD;TAE KWON DO;AFILIADO; 278-DINADAF-RND-2015 ;15/12/2015;"0694-2022-IPD-DNCTD/SRND.
periodo 10 de octubre de 2019 al 09 de octubre de 2023.";;
20240229;2276;UNIVERSIDAD RICARDO PALMA;TAE KWON DO;AFILIADO; 471-DINADAF-RND-2016 ;01/09/2016;;;
20240229;2277;ASOCIACIÓN DEPORTIVA YONG TAEKWONDO ACADEMY;TAE KWON DO;AFILIADO;527-DINADAF-RND-2016 ;19/09/2016;;;
20240229;2278;DRAGONS LEE TAEKWONDO;TAE KWON DO;AFILIADO;658-DINADAF-RND-2016;14/10/2016;;;
20240229;2279;CLUB DE TAEKWONDO JAIME CAHUANA;TAE KWON DO;AFILIADO;N° 663-DINADAF-RND-2016  ;17/10/2016;;;
20240229;2280;ASOCIACIÓN RODRIGUEZ & CLUB DAJUN;TAE KWON DO;AFILIADO;789-DINADAF-RND-2016  ;24/11/2016;;;
20240229;2281;AQUÁTICA TAE KWON DO CHICLAYO;TAE KWON DO;AFILIADO;803-DINADAF-RND-2016 ;29/11/2016;;;
20240229;2282;CLUB DEPORTIVO ANGEL LEON;TAE KWON DO;AFILIADO;819-DINADAF-RND-2016;02/12/2016; 391-DNCTD-RND-2020. Periodo del 04 de junio de 2017 al 03 de julio de 2027;;
20240229;2283;CLUB DEPORTIVO DE TAEKWONDO LYON LEE;TAE KWON DO;AFILIADO;727-DINADAF-RND-2017;16/05/2017;;;
20240229;2284;CLUB DEPORTIVO DE TAE KWON DO J. MUÑOZ;TAE KWON DO;AFILIADO;1065-DINADAF-RND-2017;12/09/2017;;;
20240229;2285;CLUB JORGE MEDINA;TAE KWON DO;AFILIADO;1264-DINADAF-RND-2017;23/11/2017;;;
20240229;2286;VALERO TAEKWONDO AREQUIPA;TAE KWON DO;AFILIADO;0251-DINADAF-RND-2018;22/02/2018;;;
20240229;2287;CENTRO CULTURAL DEPORTIVO: AQUARIUS-EVOLUTION;TAE KWON DO;AFILIADO;0603-DINADAF-RND-2018;09/04/2018;;;
20240229;2288;ASOCIACION TAEKWONDO FIGHT-NIKDO CLUB;TAE KWON DO;AFILIADO;1575-DINADAF-RND-2018;16/11/2018;"Presidente -mandato vitalicio
Secretario -Periodo de diez (10) años (ambos cargos inician el 23 de diciembre de 2017)";;
20240229;2289;ASOCIACIÓN DEPORTIVA DE TAEKWONDO LYNCES-PERU;TAE KWON DO;AFILIADO;0052-DINADAF-RND-2019;30/01/2019;Periodo 02 de agosto de 2018 al 01 de agosto de 2023;;
20240229;2290;CENTRO DE ALTO RENDIMIENTO PERU TAEKWONDO S.A.C;TAE KWON DO;AFILIADO;0391-DNCTD-RND-2019;10/05/2019;;;
20240229;2291;ASOCIACIÓN DEPORTIVA AREQUIPA;TAE KWON DO;AFILIADO;0651-DNCTD-RND-2019;02/09/2019;Periodo de diez años;;
20240229;2292;ASOCIACIÓN DEPORTIVA CERRO COLORADO;TAE KWON DO;AFILIADO;0652-DNCTD-RND-2019;02/09/2019;Periodo de diez años;;
20240229;2293;ASOCIACIÓN DEPORTIVA JACOBO HUNTER;TAE KWON DO;AFILIADO;0653-DNCTD-RND-2019;02/09/2019;Periodo de diez años;;
20240229;2294;ASOCIACIÓN ZUÑIGA TAEKWONDO;TAE KWON DO;AFILIADO;0674-DNCTD-RND-2019;10/09/2019;Periodo 14 de setiembre de 2016 al 13 de setiembre de 2021;;
20240229;2295;ASOCIACIÓN DEPORTIVA CULTURAL HORANG-I;TAE KWON DO;AFILIADO;0733-DNCTD-RND-2019;01/10/2019;"0637-2021-IPD-DNCTD/SRND.
periodo del 07 de abril del 2021 al 06 de abril del 2023";;
20240229;2296;ASOCIACIÓN DEPORTIVA Y CULTURAL KUMIHO-MARTIAL ARTS ACADEMY;TAE KWON DO;AFILIADO;0788-DNCTD-RND-2019;04/11/2019;Periodo 05 de febrero de 2019 al 04 de febrero de 2024;;
20240229;2297;ASOCIACIÓN DEPORTIVO CULTURAL CHITAE DO;TAE KWON DO;AFILIADO;0808-DNCTD-RND-2019;13/11/2019;Periodo 09 de marzo de 2019 al 08 de marzo de 2024;;
20240229;2298;ASOCIACIÓN ESTADIO LA UNIÓN;TAE KWON DO;AFILIADO;0036-DNCTD-RND-2020;07/01/2020;"0576-2022-IPD-DNCTD/SRND.
período 31 de marzo del 2022 al 30 de marzo del 2024";;
20240229;2299;UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS;TAE KWON DO;AFILIADO;327-DNCTD-RND-2020;26/10/2020;Representante deportivo : DANIEL CINO BARREDA;;
20240229;2300;ASOCIACIÓN DEPORTIVA JOHN TORRES TAE KWON DO;TAE KWON DO;AFILIADO;335-DNCTD-RND-2020;27/10/2020;Periodo de Diez (10) años, en Asamblea General de fecha 03 de junio de 2019;;
20240229;2301;MOSSAD TAEKWONDO;TAE KWON DO;AFILIADO;343-DNCTD-RND-2020;29/10/2020;Periodo de Diez (10) años;;
20240229;2302;CLUB DEPORTIVO MARCO FERNANDEZ;TAE KWON DO;AFILIADO;344-DNCTD-RND-2020;29/10/2020;Periodo del 17 de agosto de 2017 al 17 de agosto del 2027;;
